realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
427.1031774030433,1,0,2,2,0,0,0.0,10.0,100.0,1.0,3.8003034314180937,0.7914620444375216,468.576141,32.57124753164751,717.4263281,12.84611705899225,-0.0739,51.50146
181.3306992168207,1,0,2,2,0,0,1.0,7.5,66.5,1.0,11.757147160093435,2.1420285161853507,108.01813009472728,7.508460088072673,216.07725185616707,3.869043499738953,0.03438,51.47672
238.01124203297348,0,0,0,2,2,1,0.0,10.0,96.0,1.0,11.035737616653869,2.1420285161853507,113.83023756810644,7.9124661281067485,232.4824874201471,4.162792931829815,0.0103,51.459
217.3146122909758,0,0,0,2,0,1,0.0,7.5,75.0,1.0,11.757147160093435,2.1420285161853507,87.98414025399286,6.115875222994079,191.38461877077768,3.4269012996240624,0.0713,51.49184
473.6705943225381,0,0,0,2,2,1,0.0,10.0,92.0,1.0,3.743471693526116,0.8324650475438589,471.9857261009794,32.80825157278105,725.3195692741385,12.987452129396694,-0.07479,51.5013
258.94306074931205,1,0,2,2,0,0,1.0,9.0,93.0,1.0,1.3780365680800872,0.2964405766599766,637.4312831255064,44.29507741630119,1112.2233810999726,19.915287731292526,-0.10877,51.50425
139.70225075848444,1,0,2,2,0,0,0.0,10.0,91.0,1.0,3.4176451475345604,1.047590157976199,361.0272926284872,25.095407734134163,630.2570646,11.285278658850638,-0.08476,51.49311
851.6192761,1,0,2,2,0,0,0.0,10.0,100.0,1.0,1.6580623347250585,0.3026083392479939,601.17803,41.78855197943578,1059.6075658466586,18.97315765401438,-0.10402,51.50565
170.2768174227992,1,0,2,2,0,0,0.0,10.0,100.0,1.0,11.757147160093435,2.1420285161853507,88.34529634969005,6.140979583972448,188.28048396350087,3.3713191756603504,0.07094,51.49347
168.16011665373128,1,0,2,2,0,0,0.0,10.0,98.0,1.0,11.757147160093435,2.1420285161853507,88.46871804581107,6.1495587630279855,181.68873140805184,3.2532883456795787,0.05506,51.45805
161.57482537218655,1,0,2,3,0,1,0.0,9.0,86.0,1.0,4.364424042724951,0.2339241975627016,345.5924872123685,24.022517282017816,585.3847020637991,10.481801563610192,-0.06625,51.49956
129.3539358874856,1,0,2,2,0,1,0.0,10.0,100.0,1.0,11.757147160093435,2.1420285161853507,105.94652039418176,7.364460198971005,212.27408492532197,3.8009446222967154,0.03652,51.47576
110.0684399915332,1,0,2,2,0,1,0.0,8.0,86.0,1.0,4.767114234308159,0.2393591317933316,298.1341719273901,20.72363712317841,531.1623605521828,9.510905293114345,-0.06061,51.49872
186.50485665232011,1,0,2,2,2,1,0.0,10.0,99.0,1.0,11.757147160093435,2.1420285161853507,107.27973855689392,7.457133672902086,216.0976381209352,3.869408532820906,0.02726,51.46549
170.74719537148098,1,0,2,2,2,0,0.0,9.0,98.0,1.0,7.534231097975442,2.1420285161853507,171.3618655579096,11.91155343117762,334.44210092124536,5.988464891573693,-0.03133,51.47702
187.4456125496837,1,0,2,2,0,0,0.0,10.0,98.0,1.0,4.597851299871775,0.056252324,312.60414779582794,21.72946120278672,550.8552148896179,9.863522282691187,-0.06325,51.49837
317.2699264,1,0,2,2,0,0,0.0,10.0,98.0,1.0,4.231508645335826,0.3491008946022244,347.46556703985067,24.152717139338897,588.9691751081342,10.545984544525767,-0.06891,51.4979
100.89606999223876,1,0,2,2,0,0,0.0,10.0,93.0,1.0,10.51703981816756,1.8613017342500608,126.1610627079164,8.769595466802695,254.0200792046124,4.548441485,0.02016,51.4874
258.94306074931205,1,0,2,2,0,1,0.0,9.0,88.0,1.0,8.68364988,2.1420285161853507,169.63993587742422,11.79186018830206,320.46575587813294,5.738206771042069,-0.01478,51.47459
388.2969966367976,0,0,0,6,0,0,0.0,9.0,93.0,1.0,5.603161483992034,0.4981472500409685,222.8286469336784,15.489066516088773,483.96522023969777,8.665801112254801,-0.05601,51.531690000000005
129.3539358874856,1,0,2,2,2,0,0.0,10.0,98.0,1.0,9.782692251,1.6082030335625113,141.9008551652412,9.863685907,281.6919447171452,5.043929327471168,0.00893,51.48649
261.2949504927209,1,0,2,2,0,1,0.0,9.0,90.0,1.0,6.684075161454444,0.3047605108539368,187.83811762973764,13.056835996001286,396.2489893506537,7.095168803543444,-0.036,51.527
134.29290434864413,1,0,2,2,0,0,0.0,9.0,93.0,1.0,5.743060192953137,0.4112958952958443,222.90202445090216,15.494167068736308,469.3144674159869,8.403467157653264,-0.04931,51.52516
527.9992474,0,0,0,4,0,0,0.0,9.0,93.0,1.0,3.433232716,0.7558266456263852,423.1875592327476,29.41623684358779,755.1008866442781,13.520711467873015,-0.08072,51.49836
168.16011665373128,1,0,2,2,0,0,0.0,10.0,100.0,1.0,5.413318463641599,1.3815180361404356,231.65492002368867,16.102590552883843,431.097853093912,7.719166788434944,-0.05811,51.48618
104.89428255603376,1,0,2,2,0,0,0.0,10.0,100.0,1.0,11.757147160093435,2.1420285161853507,75.70119034646865,5.262073745,154.8433473753967,2.772599343494938,0.06711,51.43523
135.93922716903032,1,0,2,2,0,0,0.0,10.0,73.0,1.0,11.757147160093435,2.1420285161853507,85.98277452449538,5.976758070268049,175.53766180868058,3.1431483117544388,0.072,51.48
465.9093582,0,0,0,6,0,0,1.0,9.0,92.0,1.0,4.595548936,0.9051690682104014,278.91001843267725,19.387344881168197,501.28435718971866,8.975914711266007,-0.06795,51.49033
491.7801453467861,0,0,0,5,0,0,1.0,10.0,94.0,1.0,4.591331555017344,0.9275165327940648,278.54098452499824,19.36169292473714,500.7908002,8.967077161165085,-0.06815,51.49016
413.9325948399539,0,0,0,4,0,0,0.0,10.0,97.0,1.0,3.238841094757689,0.7229080293193163,419.5200221451538,29.161302270849166,729.5545396,13.063282807229498,-0.08419,51.49754
297.51405254121687,0,0,0,4,0,0,1.0,9.0,83.0,1.0,3.748689089301312,1.3478401806932712,329.9960193457761,22.93838949,581.3762594157091,10.410027053158752,-0.08095,51.49128
323.3848397,1,0,2,2,0,1,0.0,10.0,100.0,1.0,3.7328997954818366,0.8116234220796911,492.4153300020036,34.22833601019404,741.2823212032798,13.273278522776137,-0.07478,51.5018
504.7155389355347,1,0,2,2,0,0,0.0,10.0,100.0,1.0,5.600725428460839,0.2354898880457652,232.5939539335573,16.16786384198274,487.2604114243046,8.724804260081239,-0.04977,51.52177
239.1871869046779,0,0,0,2,0,0,0.0,10.0,100.0,1.0,11.757147160093435,2.1420285161853507,87.70009053817093,6.096130612043982,186.2255124257821,3.3345231955103825,0.07166,51.49096
160.39888050048214,1,0,2,2,0,0,0.0,9.0,88.0,1.0,4.158958055432323,0.5602296980303357,336.38962564626723,23.38281616235825,579.3658370380368,10.374028762893378,-0.07109,51.49579
142.28932947623414,1,0,2,2,0,0,1.0,10.0,93.0,1.0,4.335561123743647,0.2509358978976008,348.5337097,24.226964921899825,588.8560969039642,10.54395978492221,-0.06671,51.49947
98.30899127448905,1,0,2,2,2,1,0.0,10.0,99.0,1.0,11.757147160093435,2.1420285161853507,90.8651099859846,6.316134626009437,181.8837145557212,3.256779681641918,0.04881,51.44965
450.38688586279073,1,0,2,3,0,1,0.0,10.0,91.0,1.0,11.757147160093435,2.1420285161853507,82.89035837240617,5.7618007919545775,168.51534332674936,3.01740783957508,0.0706,51.46264
713.0929702015569,1,0,2,6,0,0,0.0,7.5,97.0,1.0,5.177694343133783,0.4287859852346846,256.2856001453642,17.814696460230163,541.9042947509389,9.703248588529757,-0.05578,51.52106
135.93922716903032,1,0,2,2,2,1,0.0,10.0,98.0,1.0,8.558337029478874,2.1420285161853507,159.04265723197094,11.055231590104777,307.4727305,5.505555809873358,-0.01856,51.47241
362.19102048495967,0,0,0,4,0,1,0.0,9.0,89.0,1.0,3.844218765708653,1.415906363294516,319.8386334487513,22.232338328460656,565.8993778186255,10.132900573508383,-0.08018,51.49041
168.16011665373128,1,0,2,2,2,0,0.0,10.0,99.0,1.0,9.9304474,2.1420285161853507,144.25925288403502,10.02762074908231,271.23587025797787,4.8567045892282135,0.00802,51.47991
116.41854229873704,1,0,2,2,0,0,0.0,10.0,100.0,1.0,11.757147160093435,2.1420285161853507,105.96215839412606,7.365547213700256,211.66232273106377,3.7899905097247166,0.04385,51.49536
108.6573061454879,1,0,2,2,0,1,0.0,8.0,83.0,1.0,10.719584449260967,2.1420285161853507,123.6144314498228,8.592576302115566,244.00560295651712,4.369123930950493,0.02,51.48
129.3539358874856,1,0,2,2,0,1,0.0,10.0,98.0,1.0,11.757147160093435,2.1420285161853507,101.2934319898481,7.041018860562589,203.64621921873604,3.6464554873140687,0.04584,51.48161
108.6573061454879,1,0,2,2,0,1,0.0,8.0,85.0,1.0,10.719582006594564,2.1420285161853507,123.61448391987504,8.592579949367122,244.0056790433997,4.369125293349616,0.02,51.48
482.6077753474917,0,0,0,4,0,0,1.0,10.0,92.0,1.0,3.332918783890019,0.616161972,452.9972654752947,31.48834260363984,784.0795412850614,14.039598460399816,-0.08166,51.49947
297.51405254121687,1,0,2,2,2,1,0.0,10.0,99.0,1.0,3.3737259508449062,0.7344555114915184,425.4442329310367,29.5731007365338,761.0190128982981,13.626680456820504,-0.08166,51.4983
258.94306074931205,0,0,0,4,0,0,0.0,10.0,98.0,1.0,10.358638661220764,2.1420285161853507,118.93353342960962,8.267201886447685,241.43767460744257,4.323143031057357,-0.00648,51.45396
278.46374561960533,1,0,2,2,2,0,1.0,10.0,96.0,1.0,1.4645832362842706,0.2370575100668658,627.6547328815035,43.62897697634489,1089.8669766101846,19.514977653643413,-0.10729,51.50458
161.81001434652742,1,0,2,2,0,1,0.0,10.0,98.0,1.0,11.757147160093435,2.1420285161853507,86.05792196308872,5.981981652114024,177.2767769404782,3.174288619390609,0.0579299999999999,51.45442
154.98953409064185,1,0,2,2,2,0,1.0,10.0,97.0,1.0,4.499678363658809,0.068646526,320.2882557380086,22.26359207272225,555.8843519133568,9.953573177655114,-0.06487,51.49798
540.9346409840307,0,0,0,4,0,1,0.0,9.0,88.0,1.0,3.6699699412743394,0.94031657768973,397.181918716692,27.60855591346677,671.9129094478058,12.031161320119889,-0.07749,51.49768
164.39709306427716,1,0,2,4,0,0,1.0,8.0,83.0,1.0,5.356549386924073,0.4630071640378468,243.3009485983027,16.912118922430317,514.5837576161198,9.214051573560262,-0.05411,51.52316
123.00383358028176,1,0,2,2,0,0,1.0,8.0,86.0,1.0,5.452668541979198,0.4458024556657048,238.5559411763795,16.58228819110887,502.7041873979052,9.001337956,-0.05258,51.52301
150.0505656294833,1,0,2,3,0,0,1.0,8.0,82.0,1.0,5.352988958134704,0.4296620760684044,243.1466012724893,16.901390068537417,514.8478558374636,9.218780472589684,-0.05431,51.52344
164.39709306427716,1,0,2,4,0,0,1.0,8.0,86.0,1.0,5.494603905936413,0.4306251737319724,235.5370718417297,16.37244323368879,497.085518715233,8.900731004667515,-0.0524,51.52389
125.59091229803148,1,0,2,4,0,0,1.0,8.0,82.0,1.0,6.085139208773355,0.381111169,212.8709544735121,14.796896263364598,438.68592485022526,7.855037545083865,-0.04188,51.51999
123.00383358028176,1,0,2,2,0,0,1.0,8.0,81.0,1.0,6.143806387554619,0.3292235685792152,209.2608713109679,14.545955376711442,434.3151409708586,7.776775013,-0.04166,51.52172
341.494390742962,0,0,0,2,0,0,0.0,10.0,100.0,1.0,10.72136805230283,2.1420285161853507,123.75166287195282,8.602115410550319,244.7677592995813,4.382770976252975,0.019,51.478
130.76506973353088,1,0,2,2,0,1,0.0,8.0,83.0,1.0,5.984652806411088,0.2975193254442104,216.92405601340857,15.078631849034617,447.4067489943496,8.011191178,-0.04338,51.52004
135.93922716903032,1,0,2,2,0,1,0.0,9.0,84.0,1.0,6.031731428146038,0.3421860498272062,215.0666482273633,14.949521372704703,443.2062025243399,7.935976888776046,-0.04265,51.519940000000005
123.00383358028176,1,0,2,2,0,0,1.0,8.0,83.0,1.0,5.533172271,0.1296274749877133,231.82034529568944,16.114089447109166,493.6168150758612,8.838620971551368,-0.0537,51.52709
123.00383358028176,1,0,2,2,0,0,1.0,9.0,85.0,1.0,5.476021377615845,0.268522253,235.2983308834536,16.355848084753774,499.23059812756463,8.939140441502772,-0.05342,51.52521
123.00383358028176,1,0,2,2,0,0,1.0,9.0,84.0,1.0,6.168184940300968,0.3484205029838259,208.20498972376004,14.472559875897565,432.27295301904087,7.740207933154289,-0.04137,51.5219
123.00383358028176,1,0,2,2,0,0,1.0,8.0,82.0,1.0,6.155991784487065,0.3599723139224493,209.1166625051288,14.535931262592433,433.1555083422287,7.756010822662589,-0.04131,51.52129
245.77247818622263,1,0,2,4,2,1,0.0,10.0,97.0,1.0,9.925922368003636,1.1539919163692067,136.80013494982927,9.50912918426726,272.1991806760099,4.873953466095634,0.013,51.492
239.4223758790188,1,0,2,2,0,1,0.0,10.0,100.0,1.0,4.144661281828391,0.4416785369945399,356.2957487,24.76651286647039,600.3384537337794,10.749560965390998,-0.07024,51.49784
164.39709306427716,1,0,2,4,0,0,1.0,9.0,88.0,1.0,5.593033480813582,0.228100849285136,228.87226422190216,15.909165060253716,485.7096760575399,8.697037049331122,-0.05244,51.52657
123.00383358028176,1,0,2,2,0,0,1.0,9.0,85.0,1.0,5.583879109475503,0.2696555989312451,229.57749242330493,15.958186255108432,486.53345497226456,8.711787498200026,-0.05222,51.52598
164.39709306427716,1,0,2,4,0,0,1.0,8.0,82.0,1.0,5.600994784,0.2407824198333859,228.51048337150425,15.884017271882822,484.7456011088789,8.679774483,-0.05228,51.52651
123.00383358028176,1,0,2,2,0,0,1.0,8.0,83.0,1.0,5.595307956429724,0.2792863561012001,229.0308178,15.92018629259904,485.21425756489424,8.688166167819277,-0.05205,51.52599
452.9739645805405,0,0,0,4,0,1,0.0,10.0,93.0,1.0,5.878005351088162,0.4764984623866873,213.8268081513069,14.86333871319654,455.4094946776228,8.154487017794644,-0.05025,51.52994
123.00383358028176,1,0,2,2,0,0,1.0,9.0,88.0,1.0,5.728133969886371,0.1553093250563195,225.7248638978561,15.690385771132876,472.99887692790776,8.469439584412758,-0.04828,51.52269
129.3539358874856,1,0,2,2,2,1,0.0,10.0,95.0,1.0,7.765910850759672,2.1420285161853507,156.47584777500273,10.87680982,310.8923818,5.566787519513883,-0.03979,51.46506
142.28932947623414,1,0,2,2,2,0,0.0,10.0,99.0,1.0,5.090669698013078,0.8644145853062335,254.2801969406624,17.675298658122387,465.8298134299248,8.341071520269889,-0.05986,51.49071
69.85112537924222,1,0,2,2,0,1,0.0,7.5,66.5,1.0,11.757147160093435,2.1420285161853507,87.26301660801472,6.0657491181481245,182.3666726018187,3.2654274484607213,0.07208,51.48903
427.1031774030433,0,0,0,6,0,0,1.0,10.0,95.0,1.0,11.757147160093435,2.1420285161853507,83.43659166332078,5.799770074148338,171.41986802289142,3.069415777934645,0.08066,51.49249
450.38688586279073,1,0,2,3,0,1,0.0,10.0,93.0,1.0,11.757147160093435,2.1420285161853507,81.76976719,5.683907255100846,166.35479960391152,2.9787215013560435,0.07233,51.46117
207.20148639431784,1,0,2,2,0,0,0.0,9.0,89.0,1.0,8.573278270093049,0.9344411987926956,162.00859435965447,11.261397171081,332.5051148761575,5.953781540122052,-0.00405,51.50746
446.6238622733366,0,0,0,4,2,1,0.0,9.0,100.0,1.0,3.2609654154382217,0.7399845262444014,421.1045758089251,29.271446354359988,733.2919156984628,13.13020364463362,-0.08374,51.49771
349.2556268962111,0,0,0,2,0,1,0.0,9.0,92.0,1.0,7.658489326,0.4816107800991014,176.04073434978977,12.236786792932287,380.9284395486258,6.820841575134318,-0.01818,51.49929
207.20148639431784,1,0,2,2,0,0,0.0,7.5,66.5,1.0,11.757147160093435,2.1420285161853507,91.41581253133026,6.354414571038126,192.51298571830196,3.4471056513831506,0.06516,51.49163
106.0702274277382,1,0,2,2,0,0,0.0,9.0,88.0,1.0,11.757147160093435,2.1420285161853507,72.07087939430026,5.009726802064106,146.9641944426144,2.631516535489203,0.08841375000000004,51.48689
776.3588042992544,0,0,0,4,0,0,0.0,9.0,92.0,1.0,11.757147160093435,2.1420285161853507,102.48245734321512,7.123669332308707,206.13195667592944,3.6909646907040377,0.04752,51.4929
458.1481220160399,0,0,0,4,0,0,0.0,10.0,91.0,1.0,3.161510907236955,0.4791195397663612,477.1931670320714,33.17022657047645,817.9289794790255,14.645700896862444,-0.08386,51.50025
139.70225075848444,1,0,2,2,0,0,0.0,10.0,100.0,1.0,8.014331133881061,2.1420285161853507,164.07006448475124,11.404692247041575,321.8202691736186,5.762460461868798,-0.02593,51.47417
249.53550177567675,0,0,0,2,0,1,0.0,10.0,100.0,1.0,5.228122225962316,1.3348160975905654,238.89665918059163,16.60597187766844,442.0284542640521,7.914888323405784,-0.06111,51.48619
186.50485665232011,1,0,2,2,0,0,0.0,10.0,95.0,1.0,5.410887085,0.2057025152059675,248.2605019313272,17.256862978108984,467.0352554141555,8.362655964876325,-0.05179,51.49686
161.57482537218655,1,0,2,2,0,0,1.0,8.0,85.0,1.0,5.1020605074305205,0.4494546810828134,275.6452768,19.16040906469208,512.9677155327992,9.185114991555142,-0.05501,51.500890000000005
123.00383358028176,1,0,2,2,0,0,1.0,8.0,82.0,1.0,6.279517481386053,0.4667753926563709,204.20134008585012,14.19426174681025,423.4602598071213,7.582409307459681,-0.03967,51.52178
174.7454079,1,0,2,2,0,0,1.0,8.0,86.0,1.0,5.0746296286231685,0.5060161564192601,278.82994289173234,19.38177874145916,518.8640720384983,9.290694174993224,-0.05526,51.50148
194.0309038312284,1,0,2,2,0,0,0.0,10.0,100.0,1.0,5.692609626588082,0.3239413654651238,224.1240540562356,15.579111702660656,474.5002453585935,8.496322838978234,-0.05097,51.52668
2632.235000823161,0,0,0,3,0,0,0.0,7.5,66.5,1.0,5.7746133099205785,0.3653777982834695,219.86637011892927,15.283155367526389,466.2192254203662,8.348044266902843,-0.05035,51.52771
123.00383358028176,1,0,2,2,0,0,1.0,9.0,85.0,1.0,6.203679851128056,0.3788642453294135,206.70715826726445,14.368443949248084,429.3624539553347,7.688093018758188,-0.04094,51.52214
173.3342740892307,1,0,2,2,0,0,0.0,10.0,93.0,1.0,4.155863640486781,0.598460816,333.4586984162349,23.179084158217425,576.3216049762068,10.319519247572623,-0.07137,51.49539
450.15169688844986,1,0,2,3,0,0,1.0,8.0,80.0,1.0,3.622907012680069,1.1337890866800768,364.0854295372644,25.307982224206143,635.2526440530861,11.374728677138284,-0.08007,51.49478
98.30899127448905,1,0,2,2,0,0,0.0,10.0,100.0,1.0,8.953269523349764,2.1420285161853507,154.22654618593884,10.720458366969496,294.4535497,5.272436513614267,-0.01286,51.47156
123.00383358028176,1,0,2,2,0,0,1.0,8.0,77.0,1.0,5.697713705932494,0.3016452789818615,223.6689154944216,15.547474516172372,474.1297731846369,8.489689225563737,-0.05121,51.52719
123.00383358028176,1,0,2,2,0,0,1.0,9.0,86.0,1.0,5.6622291464475945,0.3801647038685269,226.21118974054653,15.72419082012268,477.7122424793271,8.553836327669893,-0.05077,51.52556
108.6573061454879,1,0,2,2,2,1,0.0,10.0,95.0,1.0,11.757147160093435,2.1420285161853507,91.14759596369136,6.335770539787905,180.6654136012349,3.234964986442911,0.04951,51.44906
437.4514922740422,0,0,0,4,0,0,0.0,9.0,93.0,1.0,4.059079130351791,0.5047535502243886,379.13463528636015,26.35406921557682,625.6815173207516,11.20334966638723,-0.071,51.499
177.3324866530257,0,0,0,3,0,0,0.0,9.0,97.0,1.0,11.757147160093435,2.1420285161853507,87.12962379,6.056476835302767,178.50521355518447,3.196284802043535,0.07085,51.48319
112.6555187092829,1,0,2,2,0,0,1.0,8.0,77.0,1.0,5.760785717233696,0.1824833640464131,223.7806269942974,15.555239706492369,469.0221318713596,8.398232646,-0.04804,51.52322
123.00383358028176,1,0,2,2,0,0,1.0,8.0,78.0,1.0,6.247271736250398,0.4326495049392761,205.34441392331135,14.273718077694433,425.9049617387652,7.626183735522668,-0.04016,51.52181
123.00383358028176,1,0,2,2,0,0,1.0,8.0,81.0,1.0,5.994701479327008,0.1840468744513741,215.26002874443583,14.962963467036246,448.9506663380327,8.038836306817183,-0.04381,51.52156
123.00383358028176,1,0,2,2,0,0,1.0,8.0,83.0,1.0,6.015811330477341,0.1876050663759088,214.03023435383088,14.877479094271273,448.1692944689968,8.024845191487818,-0.04369,51.52203
219.90169100872552,0,0,0,4,0,1,0.0,10.0,96.0,1.0,11.757147160093435,2.1420285161853507,79.28247034329829,5.511012491462473,162.18746703283298,2.9041019342480974,0.08841375000000004,51.486
123.00383358028176,1,0,2,2,0,0,1.0,9.0,86.0,1.0,5.773918352816309,0.1014494162632799,225.1498231934229,15.650414053658526,470.6421676671116,8.427240738546613,-0.0469,51.52109
257.5319269032668,1,0,2,2,0,1,0.0,10.0,100.0,1.0,3.7967971085272567,0.8778290749027395,371.0160572135994,25.78973784474335,634.6622654617687,11.364157455820449,-0.07626,51.49644
173.3342740892307,1,0,2,2,0,1,0.0,10.0,98.0,1.0,11.757147160093435,2.1420285161853507,105.30743596563312,7.320036731165573,211.2683762,3.782936567606664,0.03492,51.47176
530.5863261130319,0,0,0,6,0,0,1.0,8.0,80.0,1.0,11.757147160093435,2.1420285161853507,90.31662974936933,6.2780091561266405,188.25446793751547,3.3708533370060585,0.06762,51.49454
632.658341,0,0,0,6,0,0,0.0,9.0,88.0,1.0,3.5959213808824733,0.9029094884520248,400.1556377791057,27.815262425361524,684.223104,12.25158562653368,-0.07868,51.49757
446.6238622733366,0,0,0,4,0,1,0.0,10.0,96.0,1.0,3.6832110115597474,1.2387932614429131,346.22441114400937,24.066443015737352,606.2874946830989,10.856083507754535,-0.0804,51.493120000000005
385.709917919048,0,0,0,3,0,1,0.0,9.0,80.0,1.0,3.655337978791883,1.086358000397843,370.1815709796957,25.73173178061488,643.2602931,11.518112314498016,-0.07901,51.49556
123.00383358028176,1,0,2,2,0,0,1.0,8.0,74.0,1.0,6.174704790930344,0.4311180717371447,209.07508998327395,14.53304151046625,431.4614346895431,7.725677020294697,-0.0407,51.52039
174.7454079,1,0,2,2,0,1,0.0,10.0,100.0,1.0,3.602047261526641,1.036771063221525,377.1437810401456,26.21568272771813,655.8815372340171,11.744106223283769,-0.07962,51.49589
331.3812648,1,0,2,2,0,0,1.0,8.0,66.5,1.0,3.6067992623920055,1.0504760347478477,375.2490828949763,26.08398015714528,652.8646010050899,11.690085462628092,-0.07964,51.49575
417.9308074037489,1,0,2,3,0,0,1.0,10.0,80.0,1.0,3.635982954908042,1.1507467002578606,361.3984092106684,25.12120445958096,630.7002973794032,11.293215111248918,-0.08001,51.49458
385.709917919048,1,0,2,3,0,0,1.0,7.5,66.5,1.0,3.6535028989538425,1.1808305565259931,355.81817124484445,24.733315926317207,621.6120782380032,11.13048296387487,-0.08011,51.49408
142.28932947623414,1,0,2,2,0,0,0.0,10.0,100.0,1.0,11.757147160093435,2.1420285161853507,88.61203634023754,6.159520976710523,179.75983288117794,3.2187498079901724,0.0139999999999999,51.42870375
520.2380112420329,1,0,2,2,0,1,0.0,10.0,100.0,1.0,1.5339451176018144,0.4293511032530567,587.0161082222227,40.80414108054863,1290.3982739747053,23.105657865917102,-0.10754,51.51422
361.0150756132553,0,0,0,6,0,0,1.0,10.0,95.0,1.0,11.757147160093435,2.1420285161853507,79.65656156406573,5.537015987338281,162.41381441042267,2.908154872918982,0.08529,51.47698
138.52630588678002,1,0,2,2,0,0,1.0,8.0,82.0,1.0,8.409084708927795,0.8015223494187461,167.11584828935628,11.61640806,341.6376761000545,6.117307669484374,-0.00662,51.503890000000006
103.2479597356476,1,0,2,2,0,1,0.0,9.0,87.0,1.0,11.757147160093435,2.1420285161853507,83.41921132554593,5.798561947583054,170.99735612826035,3.061850349897024,0.07913,51.48516
143.70046332227946,1,0,2,2,0,1,0.0,9.0,94.0,1.0,4.000236511242711,1.5425969363324077,300.3716969662165,20.879169971556344,536.1216544081385,9.599705587878612,-0.08,51.488
110.0684399915332,1,0,2,2,0,0,0.0,9.0,95.0,1.0,9.579793814330928,1.6717047765009443,148.14639256006893,10.297820141431254,298.1471211442805,5.338572992389884,0.00552,51.48558
207.20148639431784,1,0,2,2,0,0,0.0,10.0,100.0,1.0,5.353111202631567,0.4800588619136091,246.87814368958075,17.160773722754634,523.5284455369831,9.374213674661243,-0.05295,51.52058
169.57125049977657,1,0,2,2,0,0,1.0,8.0,88.0,1.0,8.292785664,0.717784605,167.3391347181754,11.631928946577537,346.5780196313619,6.205768642872752,-0.00829,51.50397
297.51405254121687,0,0,0,2,0,0,0.0,9.0,90.0,1.0,3.906469537,0.681308616,384.4750618704687,26.72528819358447,638.8249343109024,11.438693515095338,-0.0737,51.498090000000005
383.12283920129823,0,0,0,2,0,0,0.0,8.0,80.0,1.0,1.6358966209834571,0.352524445,560.2680275585345,38.94485231189724,1119.7635769520705,20.050301229926504,-0.10727,51.51585
534.5845386768268,0,0,0,2,2,1,0.0,10.0,96.0,1.0,3.1946461814168505,0.6123445294962845,447.4934684450793,31.105767564634952,773.412025,13.848587679637948,-0.084,51.499
507.3026176532844,1,0,2,2,2,1,0.0,10.0,90.0,1.0,3.148880955720175,0.5995937369426988,450.3365340800364,31.303392211804137,776.0988062409219,13.896696739925227,-0.08467,51.49905
463.3222794515393,1,0,2,2,2,1,0.0,10.0,100.0,1.0,3.1505027893522533,0.5464116042695943,461.14038422267913,32.054379823998616,791.9679086632489,14.180846260739507,-0.08437,51.49956
463.3222794515393,1,0,2,2,2,1,0.0,10.0,100.0,1.0,3.230489262443744,0.5535049240776129,462.1037257929819,32.12134276554793,794.9844830365489,14.234860542068226,-0.08309,51.4997
401.2323902255462,0,0,0,6,0,1,0.0,8.0,80.0,1.0,11.757147160093435,2.1420285161853507,84.17742741872661,5.851266389594677,173.0015578677959,3.097737254,0.07928,51.49401
107.48136127378348,1,0,2,2,0,0,1.0,8.0,76.0,1.0,5.155544176621932,0.4109680325691479,257.54730480274577,17.902398951048852,544.8600015522699,9.756172985191538,-0.05613,51.5211
77.61236153249136,1,0,2,2,0,1,0.0,8.0,70.0,1.0,11.757147160093435,2.1420285161853507,87.22940285761248,6.063412589057273,181.2234507873344,3.244957107913099,0.07181,51.48765
348.07968202450667,0,0,0,6,0,0,1.0,10.0,90.0,1.0,11.757147160093435,2.1420285161853507,77.38447862,5.379080980842805,158.10695462702387,2.831036954646223,0.08841375000000004,51.489740000000005
310.6846351043063,0,0,0,5,0,0,0.0,7.5,73.0,1.0,11.757147160093435,2.1420285161853507,90.42925105763858,6.285837588237666,193.7732340623084,3.4696714495944345,0.06641,51.490120000000005
113.59627460664645,1,0,2,2,0,0,0.0,10.0,100.0,1.0,7.795106080828163,0.8926469376841673,168.96023949352715,11.744613738414223,355.6606968,6.368401556869545,-0.01535,51.51137
159.22293562877772,1,0,2,4,0,0,1.0,8.0,86.0,1.0,5.808699325615547,0.3892278746505145,217.82115391820545,15.140990119885572,462.9779068550424,8.290005753278573,-0.05048,51.52871
838.4486935252476,0,0,0,4,0,0,1.0,10.0,100.0,1.0,3.294907400748441,0.6503861527412231,441.4634664642577,30.68661543559612,766.2144494654686,13.719709083877914,-0.08253,51.4989
154.0487781932783,1,0,2,3,0,0,1.0,7.5,67.0,1.0,5.741214071434834,0.3676333194602174,221.83840662896276,15.420233813661524,469.3361974259332,8.403856251613917,-0.0503,51.52681
282.69714715774126,1,0,2,3,2,0,1.0,10.0,93.0,1.0,1.4444793635978768,0.2360770840971511,634.2869894,44.08999248615211,1093.3865503058132,19.57799855756526,-0.10777,51.50423
